id,accountNumber,agentId,cpuType,hostName,hypervisor,osName,osVersion,smBiosId,type,state,creationTimeStamp,lastModifiedTimeStamp,agentProvidedTimeStamp
d-server-025bccb09957c018c,049450565398,,vCPU,ANLCTMSPJS1,VMware ESXi,,,42017231-7e9a-5b2e-c873-11217b965643,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-07-31 14:57:21,
d-server-00367580fb7ae3bc0,049450565398,,vCPU,APPUSSECVAR06PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201d4fb-4b8b-e0b4-9afb-32770a2519ff,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:41,
d-server-089b2c86c87ebcaae,049450565398,,vCPU,CTXUSSECDSK04PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,42011514-e83d-f2bc-05f9-f619409aae5d,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33,
d-server-0c2d4df784d096c71,049450565398,,vCPU,PORCENTRAL.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201f9e3-bb14-ae9d-74ff-633792d18046,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:43,
d-server-00ad2d570c31f53af,049450565398,,vCPU,NAIDCCA.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42013d20-a18b-f5f5-1128-feacd6b205a1,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43,
d-server-0db07cbfcc99773f9,049450565398,,vCPU,CTXUSSECSFT02PD.global.com,VMware ESXi,otherGuestFamily,"Windows Server Threshold, 64-bit  (Build 14393)",42014823-3a84-d4f6-db6e-1073c50e8e8c,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33,
d-server-0ac13844e34f1ce43,049450565398,,vCPU,NA-US-NC1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42018540-e494-d24c-98c1-332fa0243c33,VMWARE_VM,ACTIVE,2018-06-22 17:17:18,2018-09-20 14:52:41,
d-server-0c6d5d3e4b24896e3,049450565398,,vCPU,NAIDCNSS.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201afa8-1fa6-9633-693b-641794943360,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:44,
d-server-0ff85c27e39e114c3,049450565398,,vCPU,NAIDCCTX-11.global.com,VMware ESXi,,,4201f7b1-7753-7279-a6e7-b7657632d587,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-07-10 13:36:03,
d-server-0be8cf39b3512ba2f,049450565398,,vCPU,naidcssasdev.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420188f9-9be4-d5a9-47ac-c6eecbde6dfa,VMWARE_VM,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:42,
d-server-0153ad6c6f411118f,049450565398,,vCPU,CTXUSSECAPP04PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,4201d780-9404-c98d-9803-df53ae6444da,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33,
d-server-07e6127af55345e87,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201b0f0-ace1-1c35-0084-b25ed422b775,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:31,
d-server-0df465c530e0a3e73,049450565398,,vCPU,WIN-R66RU0C9RR1,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201ba76-1fad-00b3-b6f6-0702bd4ea546,VMWARE_VM,ACTIVE,2018-06-22 17:17:11,2018-09-20 14:53:34,
d-server-09d7ba9ab3b3268d4,049450565398,,vCPU,NYCOBDEVAPP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201ba88-4df0-183a-d5f4-6d7dd353bef8,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:34,
d-server-002f215d6bd645f49,049450565398,,vCPU,IISUSSECK2N01DV.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201ebab-4d98-aa19-79d5-c548ef09d218,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:43,
d-server-0830e78121d7f5a46,049450565398,,Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-2068190,9d297b10-002a-11e6-0000-000000000004,VMWARE_HOST,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39,
d-server-07dc2ea26d88aaf1e,049450565398,,vCPU,NAIDCCOGDSQL2V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 (32-bit),4201f99c-274d-c1c3-3fd9-e01d43d1ca11,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-0a6f4222b465f9132,049450565398,,vCPU,NAIDCCOGSSRS1V,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),564df310-a41e-099f-bcc0-28861c3da92c,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:32,
d-server-03n7zwya71ibl7,049450565398,,vCPU,nyccmsstage2.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42012e56-5d7b-adb7-9192-216934ad164b,VMWARE_VM,ACTIVE,2018-08-22 21:27:37,2018-09-20 14:53:34,
d-server-028980d68ba7e9b4f,049450565398,,vCPU,IISUSSECEXC01PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201247d-0a4a-36cf-77b0-ea622ef1603b,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41,
d-server-017e9267dcef353d3,049450565398,,vCPU,NAIDCAXSQL2V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42019bd1-d5c3-c8e1-8d42-245b7a1e115a,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-12 13:15:01,
d-server-0daff116f1acedd76,049450565398,,vCPU,NAIDCAXDMAOS1v.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42017a09-6d27-779c-121d-f984542d08dd,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0180c3b36edb20f5d,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),420112de-c35c-537b-5ea5-9a0c9a04e41d,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:35,
d-server-01fjv2d0ig0f1s,049450565398,,vCPU,HSVRA,VMware ESXi,linuxGuest,SUSE Linux Enterprise 11 (64-bit),42016c0a-bbd8-1267-eb1e-f920397f6ffa,VMWARE_VM,ACTIVE,2018-08-02 14:56:39,2018-09-20 14:52:40,
d-server-08bf31e78909accda,049450565398,,vCPU,toraltiris.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),421b1572-0248-0ec2-75ae-6957a2feb42a,VMWARE_VM,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:40,
d-server-031e38863e4219187,049450565398,,vCPU,NYCOBDEVSS.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),564dd55f-a68a-9cca-2af0-71c00650dfa0,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33,
d-server-0399f53f0630a0cf9,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201d90b-96b1-e1d2-c98d-3ebd9173b5d6,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:31,
d-server-01t0ma4ic8k85y,049450565398,,vCPU,nyccmsstage1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201f69d-3c6d-8490-36af-0f34a0f6bf53,VMWARE_VM,ACTIVE,2018-08-22 20:46:01,2018-09-20 14:53:34,
d-server-02e470e1e2a808072,049450565398,,vCPU,NYD-OB7C.global.com,VMware ESXi,windowsGuest,Microsoft Windows 7 (64-bit),42012ad3-f57d-5f72-a0d1-98c5e0de5ca7,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33,
d-server-0359012c3662ee59a,049450565398,,vCPU,NA-US-IDC5.tmvn.com,VMware ESXi,,,564d2d47-c69d-c455-dc45-da8b2bbb87d4,VMWARE_VM,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:38,
d-server-02ead51a04e6d93e7,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201fba8-03e2-07a6-8d21-b0d752e9a9c7,VMWARE_VM,ACTIVE,2018-06-22 17:17:18,2018-09-20 14:52:33,
d-server-043249ad8f528e933,049450565398,,vCPU,naidcvcorch1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420176b7-e933-8e1d-b50e-8bf3c7a42253,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:52:41,
d-server-07fba1c8f4471d62d,049450565398,,vCPU,LASCCM.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42016a46-c0d2-2814-55c6-cc3908524c30,VMWARE_VM,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:42,
d-server-0df465c530e0a3e73,049450565398,,vCPU,nycflotech.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564d9ea3-d1b5-f0d4-7da0-4f1908f1aec3,VMWARE_VM,ACTIVE,2018-06-22 17:17:18,2018-09-05 17:35:03,
d-server-0bf4c97479a3434a7,049450565398,,vCPU,ADCUSCHIWR201PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201fab5-b854-63fa-dc8b-c7c7083dfc24,VMWARE_VM,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:32,
d-server-0fde607d1b3e62d56,049450565398,,vCPU,NAIDCOBCOLD1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201abc6-378d-fad5-0275-ae7b87d7507f,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33,
d-server-0058058a815236cec,049450565398,,vCPU,nycobfile2.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2003 Standard (32-bit),564dc2a7-3bc6-5f42-8ebd-6acf36a9c999,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33,
d-server-06da507f3e821abab,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),4201e0c8-77b7-cc83-c2b6-42249b51ae06,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:31,
d-server-0f083ccf8d42fa074,049450565398,,vCPU,NAIDCCOGCM1V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564debde-c02c-5e77-4268-9cd3eb8d69c2,VMWARE_VM,ACTIVE,2018-06-22 17:18:26,2018-09-20 14:52:43,
d-server-06afbf77003daf7d9,049450565398,,vCPU,LAGWebTest1.global.com,VMware ESXi,,,420153fe-8ecf-f03d-f6cf-aa62c0e6083c,VMWARE_VM,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:33,
d-server-077cd31c0051f258d,049450565398,,Intel(R) Xeon(R) CPU E5-2650 0 @ 2.00GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-2718055,39363436-3430-584d-5132-313530435057,VMWARE_HOST,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:39,
d-server-00518d13678cbaa3c,049450565398,,vCPU,NAIDCEMPOWERW5.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420159a7-0043-0eec-5d4c-3033de9297be,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:34,
d-server-013795d26f7026077,049450565398,,vCPU,NAIDCCTX-12.global.com,VMware ESXi,,,4201e479-fc6f-b3c5-efad-87f2492c2fde,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-07-10 13:36:03,
d-server-0b9bfdefb5381cb3b,049450565398,,vCPU,NYCPST.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201e7ce-6be9-bed1-94af-750604abaf14,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:52:41,
d-server-07d00aeb034c72060,049450565398,,vCPU,NAIDCCOGCTX7V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564dbb87-63f0-2132-9a24-b548530a7981,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-0ae4b504ffeb17d6a,049450565398,,vCPU,NAIDCVSA,VMware ESXi,linuxGuest,SUSE Linux Enterprise 11 (64-bit),42014595-916c-1697-c329-232e9a3ee60d,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:52:42,
d-server-0bd7b33ac7c6405ce,049450565398,,vCPU,WIN-9328BCOT965,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42016f1c-b005-6283-3490-27883c40e740,VMWARE_VM,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:32,
d-server-07afa500e42555051,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201e7d9-7c2b-393b-270e-33a76c374200,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:32,
d-server-0f47f01499d2cd796,049450565398,,vCPU,sogsnj-dc01.OBS.PVT,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201484b-6fc7-ee90-1b94-f14d45c057d7,VMWARE_VM,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:40,
d-server-09222513e6e77dc86,049450565398,,vCPU,JMPUSSECWR201PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201deb7-de0e-14ea-6eea-b99223c453db,VMWARE_VM,ACTIVE,2018-07-12 19:11:00,2018-09-20 14:52:41,
d-server-0f04484355914c09a,049450565398,,vCPU,NAIDCSPPOC1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),420185a9-6cc2-2400-6fdb-bad1519fc035,VMWARE_VM,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:42,
d-server-0118f834ab530d133,049450565398,,vCPU,LAGNetsus,VMware ESXi,linuxGuest,Ubuntu Linux (64-bit),4201034c-dc10-cb7e-8535-e28f9fdb60d2,VMWARE_VM,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:42,
d-server-0877316b60229952f,049450565398,,vCPU,NAIDCUCM9PUB,VMware ESXi,linuxGuest,Red Hat Enterprise Linux 6 (64-bit),4201de3c-c4a6-f335-742b-f8bf6bf70172,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43,
d-server-01a5590de4a394775,049450565398,,vCPU,H-EWR-PS1.hive.int,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42010780-58ec-c7b1-3d62-9889cb3cecc3,VMWARE_VM,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:40,
d-server-02e6c78fee874eb9f,049450565398,,vCPU,Lagbackup.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42018262-84a4-736c-82f7-5a6bc914790a,VMWARE_VM,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:43,
d-server-0b0c4d74f8298ac66,049450565398,,vCPU,NAIDCADFSMOB.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42016f60-9513-a811-5c38-001d9b9402a6,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34,
d-server-01b6a78901b7d2d33,049450565398,,vCPU,IISUSNYCIDC01PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42011c10-3715-03a4-dc7d-65f87a6109c8,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:34,
d-server-06089c231746c288f,049450565398,,vCPU,naidchiab01,VMware ESXi,,,4201d940-858e-25d3-8737-024ed2015ce2,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:30,
d-server-0c980a46cf911133f,049450565398,,vCPU,NAIDCCOGBITV.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),564d1f13-5697-fd58-ef53-649b58a819e9,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:37,
d-server-0ba81a7d10de54ca8,049450565398,,vCPU,laburaltiris.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201ee7e-64f7-b33b-c1e5-cb7663c8a132,VMWARE_VM,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:41,
d-server-05a4a9c6e6b564fd4,049450565398,,vCPU,APPUSSECVAR07PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201151d-2dd2-abd7-dc78-bdfaf4dd0dfd,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:42,
d-server-0ffc8bc7c54c4a4db,049450565398,,vCPU,APPUSSECVAR05PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201a590-6891-3fd1-5de7-4e4f08012535,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:41,
d-server-0b39c213c9cfe5737,049450565398,,vCPU,SEADHCP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201b5b9-08f6-2992-85cb-d5b9335b804a,VMWARE_VM,ACTIVE,2018-06-22 17:17:20,2018-09-20 14:52:43,
d-server-0a1817196e95f7b21,049450565398,,vCPU,,VMware ESXi,,Other Linux (64-bit),420131ca-94f8-0d5f-89fd-f7c367c75e05,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:37,
d-server-070b74ab00665583c,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201dc79-dc32-dc49-e45f-8039a2264b4a,VMWARE_VM,ACTIVE,2018-06-22 17:17:20,2018-09-20 14:52:33,
d-server-0a32ab2b73440e447,049450565398,,vCPU,NYCOBTESTFILE.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42017103-7690-b4aa-396d-b09a517f3a9b,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33,
d-server-07dc06cc942366ba5,049450565398,,vCPU,NJ1FSRV01.corbettaccel.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42013472-624e-41d2-0e33-c8d88404a1d0,VMWARE_VM,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:40,
d-server-04a1a1d80d3651805,049450565398,,vCPU,NA-CA-TORPHD2.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42016ea5-8086-0296-ddfc-c90f5574d30b,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34,
d-server-022b29277abbff870,049450565398,,vCPU,MIADHCP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201fa53-d448-94a0-3893-09e58a017a26,VMWARE_VM,ACTIVE,2018-06-22 17:17:17,2018-09-04 14:37:58,
d-server-0b13eef3032dd6627,049450565398,,vCPU,DSYUSIDCOKT01PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201f219-22d1-f67c-1095-baa93b61307f,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:42,
d-server-0be5f074625967cc7,049450565398,,vCPU,,VMware ESXi,,Red Hat Enterprise Linux 6 (64-bit),42016547-c50d-77f0-6a45-0f2dafba4acc,VMWARE_VM,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:41,
d-server-0be525707a74b1764,049450565398,,vCPU,NAIDCCOGJS8,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),564dbf3b-3493-81ca-0e9a-6d7f1ef7aa2e,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-07-31 14:58:19,
d-server-0fe6c859c1fdaf54a,049450565398,,vCPU,NA-US-IDC8.extnet.ext,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201dc05-f954-3592-6a60-e7837aa5dae0,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0c3b0f07bb9eac692,049450565398,,vCPU,NAIDCSPSS.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201d541-44f2-4222-4bce-a477ba5d989a,VMWARE_VM,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:42,
d-server-0ff7228c9e1e0920b,049450565398,,vCPU,NAIDCUCM9SUB2,VMware ESXi,linuxGuest,Red Hat Enterprise Linux 6 (64-bit),42010038-8ce2-e5fa-7165-1e86d73e76c4,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43,
d-server-07035c759b5b320dd,049450565398,,vCPU,PHDTORPRINT2.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201b145-3ad5-7f19-edd5-81653e5373de,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34,
d-server-0d4354f6dcf40924e,049450565398,,vCPU,NAIDCPRDSSAS.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420152e5-3552-4e8a-a42c-fc267adad313,VMWARE_VM,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:42,
d-server-0df465c530e0a3e73,049450565398,,vCPU,NYC3PARSRVREP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201c095-a050-80f2-0f88-a634a50ca3bc,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-05 17:36:01,
d-server-04afcd58e7d77f784,049450565398,,Intel(R) Xeon(R) CPU E5-2640 v4 @ 2.40GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3116895,37383438-3633-584d-5136-323830324d52,VMWARE_HOST,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39,
d-server-05e6cae7e90cb7c52,049450565398,,vCPU,NAIDCAXDEV1V.global.com,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),42014349-1732-8670-3415-cbc9a05c07bc,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-07-31 14:58:19,
d-server-0112f70e2a53f4bb9,049450565398,,vCPU,,VMware ESXi,,,4201efc1-d0ce-b7d3-cc89-858382b4af5c,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:39,
d-server-013424a652ea48bed,049450565398,,vCPU,ANNALECTDC.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42010f7a-a002-1f0e-3054-79719fdec478,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:34,
d-server-09661b5fe21d7ec43,049450565398,,vCPU,WIN2012R2STDTMP,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201a5af-5379-5b9f-4785-50e1d4aa5a11,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:34,
d-server-06e9978b884e7eb43,049450565398,,vCPU,NA-US-IDC11.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201206e-9373-78af-39c6-e0dd3410870c,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0ac0884be2cfab17b,049450565398,,Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-2068190,9d297b10-002a-11e6-0000-000000000001,VMWARE_HOST,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:30,
d-server-08f258fb628fc6f23,049450565398,,vCPU,naidcsccm2.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201eb4f-be8b-6709-4ae3-54e27fa67e8b,VMWARE_VM,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:41,
d-server-06bad9170e50ed65b,049450565398,,vCPU,NAIDCAXDEV2v.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42017b06-2714-8dbe-423d-ba85f33b422c,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0fcf646fe38a07a71,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201ef62-7cb3-f475-f8e9-0eec27cdf578,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:32,
d-server-06fd6472c64117dab,049450565398,,vCPU,NAIDCUEAC-CUCM9.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42012540-28c8-9669-51a9-13acf8a5e318,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43,
d-server-0df465c530e0a3e73,049450565398,,vCPU,nycprint.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 (32-bit),564d6c66-88f8-c85c-e12d-3d7f3fff5f80,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-05 17:36:01,
d-server-04efffd415daaad14,049450565398,,vCPU,WIN-F0DQLPIV1UD,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201fbeb-1352-0d7e-f7db-0736bd9c19b2,VMWARE_VM,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:31,
d-server-098d24604e11464e5,049450565398,,vCPU,NAIDCOPSCENTER.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42010a23-971d-2577-dfd7-4d2e6ce08b83,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-08-24 12:54:59,
d-server-086567cefe9b76368,049450565398,,vCPU,NAIDCSCOM3.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201d35d-b027-3a52-a022-76a81093f657,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41,
d-server-01228959e85de6e39,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),4201ad53-c80d-537f-435e-bab52008f95e,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:34,
d-server-0e1eb1f89f5763bdb,049450565398,,vCPU,naidcsm2.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201d5af-e2bb-2d24-9696-083af0f641a5,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:42,
d-server-00fb0eeb57b266723,049450565398,,vCPU,NA-US-DAL1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42012da4-bf08-0562-f4e3-c8ba9bae9683,VMWARE_VM,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:41,
d-server-0953f75506a4f0610,049450565398,,vCPU,PRSUSJCHWR202PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420109fe-bb6b-b251-f238-80db1a4c644e,VMWARE_VM,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:40,
