accountNumber,serverId,avgDiskBytesReadPerSecond,avgDiskBytesWrittenPerSecond,avgDiskReadOpsPerSecond,avgDiskWriteOpsPerSecond,avgNetworkBytesReadPerSecond,avgNetworkBytesWrittenPerSecond,maxDiskBytesReadPerSecond,maxDiskBytesWrittenPerSecond,maxDiskReadOpsPerSecond,maxDiskWriteOpsPerSecond,maxNetworkBytesReadPerSecond,maxNetworkBytesWrittenPerSecond,numCores,numCpus,numDisks,numNetworkCards,avgCpuUsagePct,maxCpuUsagePct,totalCpuReservation,totalDiskSize,totalDiskFreeSize,totalRAM,avgFreeRAM,minFreeRAM,memoryReservation,powerState,state,creationTimeStamp,lastModifiedTimeStamp
049450565398,d-server-08e2b5cdd036464c9,301.15705147533004,1626.9339777993223,,,,,58368.0,61440.0,,,,,,2,,,0.18343980628911005,0.22,0.0,6.442450944E10,,4.294967296E9,4.3979823091456E12,4.397950354432E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:40
049450565398,d-server-0df465c530e0a3e73,69922.49848226736,292518.75410284183,,,,,2635776.0,5815296.0,,,,,,2,,,52.58697520676009,95.22,0.0,6.442450944E10,,8.589934592E9,8.793054114052702E12,,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:33,2018-09-05 17:36:00
049450565398,d-server-0df8e0903eab2e8d2,724752.9859958517,333999.8247695745,,,,,6.1958144E7,6.0005376E7,,,,,,2,,,5.30799193683058,49.73,0.0,8.589934592E11,,6.442450944E9,6.5959640576E12,6.595463451648E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:43
049450565398,d-server-01c1315d6dc7613f1,113718.57030945433,150596.37386994436,,,,,1.5876096E7,5492736.0,,,,,,2,,,3.7876249385082352,39.22,0.0,3.221225472E11,,4.294967296E9,4.3975664534784E12,4.39702291968E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:20,2018-09-20 14:52:42
049450565398,d-server-0908921e4c3ed88de,136068.40679230267,449.40504970540485,,,,,5916672.0,586752.0,,,,,,4,,,2.6999034024400688,23.85,0.0,8.589934592E10,,2.5769803776E10,2.6387314891403637E13,2.6383369921536E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33
049450565398,d-server-0bcba5647d06d01d7,165570.81037331282,171116.67311440743,,,,,4325376.0,2365440.0,,,,,,2,,,6.085676101978868,32.03,0.0,6.442450944E10,,4.294967296E9,4.3974679351296E12,4.397123695616E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:20,2018-09-20 14:52:40
049450565398,d-server-0e499b3b2549755c2,56079.66750160075,93013.87359200924,,,,,2070528.0,1477632.0,,,,,,2,,,14.776865462927388,41.02,0.0,5.36870912E10,,4.294967296E9,4.397592920073966E12,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32
049450565398,d-server-0a3201378577490b0,51176.72727272728,71586.90909090909,,,,,422912.0,137216.0,,,,,,1,,,9.371363636363638,15.4,0.0,6.442450944E10,,4.294967296E9,4.397224307944727E12,4.39710543872E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,d-server-0e0dd7e13291d192f,82583.19661933674,211554.51378844923,,,,,1563648.0,4300800.0,,,,,,2,,,3.358912649191251,13.83,0.0,6.442450944E10,,4.294967296E9,4.396528563106909E12,4.39596774912E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:43
049450565398,d-server-0d05ce15d9b3c0d28,31462.782082459373,81515.2236722419,,,,,5041152.0,9977856.0,,,,,,2,,,1.4548219117210253,62.23,0.0,6.442450944E10,,4.294967296E9,4.3979685833472E12,4.397948377088E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:40
049450565398,d-server-04e087d6c41a7c90a,6094.955668223724,60628.27863567407,,,,,3041280.0,4807680.0,,,,,,2,,,0.998501703551829,16.9,0.0,6.442450944E10,,8.589934592E9,8.7955965948928E12,8.795462618112E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:40
049450565398,d-server-0ff602a488c0bf303,162152.99452209912,0.0,,,,,4709376.0,0.0,,,,,,4,,,3.887080846320738,32.59,0.0,8.589934592E10,,2.5769803776E10,2.6386979841931637E13,2.6383328403456E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33
049450565398,d-server-0c1f521738acfb8e1,26344.000630859213,510849.4344996519,,,,,3087360.0,2571264.0,,,,,,4,,,9.319903672203713,24.91,0.0,6.442450944E10,,1.7179869184E10,1.7589594341818182E13,1.7589171935232E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:42
049450565398,d-server-0812fbb18b2c0893b,62879.591648537236,150862.6029808099,,,,,2724864.0,1932288.0,,,,,,2,,,3.4801563116073497,27.46,0.0,8.589934592E10,,4.294967296E9,4.397310051072E12,4.39706869248E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:43
049450565398,d-server-0c3a3eb950d493010,,,,,,,,,,,,,,,,,,,,1.073741824E11,,2.147483648E10,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:31
049450565398,d-server-0b94bb99efb9096a9,,,,,,,,,,,,,,,,,,,,3.221225472E9,,4.294967296E9,,,4.294967296E9,POWER_OFF,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:37
049450565398,d-server-06205ef242f1b9480,,,,,,,,,,,,,,,,,,,,6.442450944E10,,8.589934592E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:24,2018-07-31 14:57:21
049450565398,d-server-01888b2737b2e118a,170683.57804795477,155913.12949777098,,,,,6082560.0,2407424.0,,,,,,2,,,44.33907797141659,76.37,0.0,5.36870912E11,,6.442450944E9,6.5961746679552E12,6.595650639872E12,4.294967296E9,POWER_ON,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:40
049450565398,d-server-09f6b80970001f4b8,1.5619592925247854E7,2201777.842331576,,,,,4.00387072E8,2.312704E8,,,,,,2,,,11.372579048747784,58.32,0.0,1.073741824E11,,3.4359738368E10,3.5182205564881453E13,3.5177147001856E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,d-server-067180726c8fa09e0,78810.6666666667,93738.66666666672,,,,,256000.0,243712.0,,,,,,2,,,18.00697916666666,27.51,0.0,1.073741824E11,,1.7179869184E10,1.7587874520261334E13,1.7576825330688E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:42
049450565398,d-server-07fc2d3257c0d7ddf,43871.999999999985,33882.66666666671,,,,,272384.0,149504.0,,,,,,2,,,0.5265104166666666,0.9,0.0,6.442450944E10,,4.294967296E9,4.3971857218266665E12,4.393928619008E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:40
049450565398,d-server-070a5df3fd4dfd05c,5.274583911880783E7,5771530.071313064,,,2069301.8102706766,3.664617088115221E7,5.44861184E8,1.6045056E8,,,5.011968E7,2.46745088E8,10,1,15,4,123.43717165002765,595.24,,7.762616516608E13,,,,,,POWER_ON,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39
049450565398,d-server-00e0690aa4f993e7e,1.678117063409702E7,2.0021138574276697E7,,,,,1.91977472E8,1.91104E8,,,,,,12,,,8.70273564447371,41.81,0.0,2.81320357888E11,,1.2884901888E10,1.3191891056965818E13,1.3189754374144E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:43
049450565398,d-server-0a10facd9e3b8fef8,11435.18359886678,168381.17203555224,,,,,1901568.0,4276224.0,,,,,,2,,,5.458845682809864,29.73,0.0,6.442450944E10,,6.442450944E9,6.5962511697408E12,6.596088369152E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:18,2018-09-20 14:52:40
049450565398,d-server-04b5e3d8c8b1edb4f,665144.2902611678,1023348.6628098248,,,5437353.115058324,5637365.079792253,3.6521984E7,4.0108032E7,,,1.89485056E8,1.89708288E8,16,2,4,6,13.11851908627988,93.42,,3.6100594604032E13,,,,,,POWER_ON,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:43
049450565398,d-server-09a4a1185e8f2038c,3057.9075310833605,11284.22627930213,,,,,1143808.0,638976.0,,,,,,2,,,0.7542382731352574,30.57,0.0,1.2884901888E11,,4.294967296E9,4.397564703837091E12,4.397372204032E12,0.0,POWER_ON,ACTIVE,2018-07-12 19:14:05,2018-09-20 14:52:41
049450565398,d-server-0e639eef97421bf21,77056.60265610306,1387331.018921138,,,,,4680704.0,2.2665216E7,,,,,,4,,,27.181589846413605,65.18,0.0,2.147483648E11,,1.7179869184E10,1.7590552879243637E13,1.7590226587648E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41
049450565398,d-server-065c150bb53c6d692,21213.554363362986,205509.16749893286,,,,,2171904.0,2297856.0,,,,,,2,,,6.5856798610982175,51.31,0.0,8.589934592E10,,8.589934592E9,8.794853572514909E12,8.79371838464E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:43
049450565398,d-server-0f38d16ab5f449a59,,,,,,,,,,,,,,,,,,,,8.589934592E10,,4.294967296E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:32
049450565398,d-server-0ca45e913d43ec021,,,,,,,,,,,,,,,,,,,,6.442450944E10,,8.589934592E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:35
049450565398,d-server-05945a27c437b41b4,1636120.5753470252,577819.7296268217,,,49163.220080217325,52041.416705173484,3.85536E7,8136704.0,,,2331648.0,2302976.0,16,2,2,4,28.683209023760238,211.9,,6.001025007616E12,,,,,,POWER_ON,ACTIVE,2018-06-22 17:17:14,2018-09-20 14:52:44
049450565398,d-server-0b6a6bf703f6425f6,143062.45026178015,85605.86387434555,,,,,1590272.0,1075200.0,,,,,,2,,,3.7948167539267033,37.67,0.0,4.294967296E10,,4.294967296E9,4.39696949845244E12,4.393808728064E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:14,2018-09-20 14:52:42
049450565398,d-server-0afec428d6eb75a88,113570.16101756493,205814.0098751055,,,,,5760000.0,2939904.0,,,,,,2,,,11.113656049504536,40.31,0.0,1.073741824E11,,4.294967296E9,4.3966972556250474E12,4.394501967872E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32
049450565398,d-server-056c8c288c25def6a,,,,,,,,,,,,,,,,,,,,4.294967296E10,,1.7179869184E10,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:31
049450565398,d-server-0db475ee56e79b7e4,28598.102589760136,153640.33061439623,,,,,611328.0,1105920.0,,,,,,2,,,45.050462730686895,53.51,0.0,1.073741824E11,,4.294967296E9,4.397758815511273E12,4.397602700288E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33
049450565398,d-server-08a8117b47c4c1a83,284.5368055330063,683.530770622372,,,,,58368.0,61440.0,,,,,,2,,,0.18711323923016585,0.23,0.0,6.442450944E10,,4.294967296E9,4.3979867327488E12,4.397937339392E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:40
049450565398,d-server-07a48818aa069ab91,1510038.257847743,213551.61298706193,,,,,5.5995392E7,4195328.0,,,,,,2,,,14.98480426474409,73.13,0.0,4.294967296E11,,6.442450944E9,6.595396491681287E12,6.591316187136E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:42
049450565398,d-server-07fd19607b185c42b,1677964.3487720191,681026.6173123671,,,,,7.4897408E7,4.919808E7,,,,,,2,,,11.680951405260924,85.34,0.0,2.968681394176E12,,8.589934592E9,8.7948552988672E12,8.794239230976E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:40
049450565398,d-server-0832ab5b249283c97,499732.6829315433,237488.7344212452,,,,,1.9597312E7,4564992.0,,,,,,2,,,11.418822056817136,36.92,0.0,3.221225472E10,,6.442450944E9,6.595429866691565E12,6.59136676352E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33
049450565398,d-server-071913b5617f70e92,23621.93126417698,117836.2980438729,,,,,3763200.0,3345408.0,,,,,,2,,,3.3999833413736975,35.46,0.0,2.68435456E11,,4.294967296E9,4.3976153899985454E12,4.397494406144E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,d-server-08976a43d3d037e4b,2196330.6936768726,1.124288769968393E7,,,931316.3664861468,1391795.0558009744,5.2302848E7,2.5027584E7,,,1910784.0,5.1163136E7,12,2,3,4,145.66474285737416,476.12,,2.417465688064E12,,,,,,POWER_ON,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39
049450565398,d-server-0babaea338806c641,19542.22435394914,113997.12276242126,,,,,1212416.0,1512448.0,,,,,,2,,,5.22772839075235,48.39,0.0,1.073741824E11,,8.589934592E9,8.794008608837515E12,8.7882502656E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41
049450565398,d-server-0774148d955b28217,6823.129533678754,68905.11917098447,,,,,74752.0,207872.0,,,,,,8,,,12.17813471502591,20.67,0.0,5.36870912E10,,1.7179869184E10,1.7585006681623875E13,1.7576751838208E13,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32
049450565398,d-server-04405ba9d54fb35c6,343174.6038336298,177084.8093796537,,,,,2.1476352E7,1.0456064E7,,,,,,2,,,4.557397939570187,34.8,0.0,2.68435456E11,,4.294967296E9,4.397453587549091E12,4.396897609728E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34
049450565398,d-server-04458179bbb99963f,461350.85914676276,70367.78610161477,,,,,3.250176E7,3061760.0,,,,,,4,,,3.760807244675964,31.17,0.0,2.68435456E10,,1.2884901888E10,1.3192898554018908E13,1.3190796619776E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:43
049450565398,d-server-09db0ba81fb453675,5112150.455322653,1722128.5549334576,,,,,2.16617984E8,2.19522048E8,,,,,,2,,,23.822285739798392,72.79,0.0,6.047313952768E12,,8.589934592E9,8.793540728697617E12,8.78848567808E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:40
049450565398,d-server-02f682100c559d97d,,,,,,,,,,,,,,,,,,,,5.36870912E10,,4.294967296E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:31
049450565398,d-server-07ac0fd9ab7b78cbb,19220.328398384932,252092.81292059217,,,,,328704.0,1108992.0,,,,,,2,,,2.05029609690444,3.61,0.0,2.150088192E10,,4.294967296E9,4.397758117306401E12,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:25,2018-08-22 15:17:31
049450565398,d-server-001vlajs6yd83s,24696.74029850747,136317.32537313446,,,,,967680.0,264192.0,,,,,,4,,,16.50971641791044,21.08,0.0,8.589934592E10,,8.589934592E9,8.791629771499367E12,8.78821331456E12,0.0,POWER_ON,ACTIVE,2018-08-22 21:27:37,2018-09-20 14:53:34
049450565398,d-server-09158b0cb3b92aca2,32421.7520635788,134273.94924160073,,,,,2147328.0,1514496.0,,,,,,2,,,7.516972966216485,15.27,0.0,5.36870912E10,,1.7179869184E10,1.7591103930251637E13,1.7590691397632E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33
049450565398,d-server-0c632c317aec2486a,67958.99815844762,257445.15330342963,,,,,1270784.0,3784704.0,,,,,,2,,,6.411713008920167,22.32,0.0,6.442450944E10,,8.589934592E9,8.7947153159424E12,8.794161721344E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:40
049450565398,d-server-0a44ed4db3c3561e8,0.0,0.0,,,,,0.0,0.0,,,,,,4,,,0.14154118095918394,0.16,0.0,2.68435456E11,,1.7179869184E10,1.7589297673199873E13,1.7575075848192E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41
049450565398,d-server-057183c7a2362f544,15873.217187202808,284117.011916745,,,,,7567360.0,5935104.0,,,,,,1,,,30.42625313110278,94.87,0.0,3.221225472E11,,2.147483648E10,2.1988766098408727E13,2.1986442249216E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,d-server-0d1d86927a8578055,236.12600485204973,743.5137559780871,,,,,58368.0,61440.0,,,,,,2,,,0.18468641426112953,0.23,0.0,6.442450944E10,,4.294967296E9,4.3973014453191855E12,4.393787809792E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:40
049450565398,d-server-096ab51efcce59e3c,866408.1935064713,145694.70144238762,,,,,4.1412608E7,5302272.0,,,,,,2,,,3.7758867866955037,43.62,0.0,6.442450944E11,,4.294967296E9,4.3975750096896E12,4.397164485632E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:14,2018-09-20 14:52:42
049450565398,d-server-0df62bf5638ff2f1a,,,,,,,,,,,,,,,,,,,,6.442450944E10,,4.294967296E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:36
049450565398,d-server-00c78394cd77fb80e,16959.647626190635,40034.40387491702,,,,,3999744.0,2741248.0,,,,,,2,,,73.01732594869075,100.0,0.0,9.126805504E10,,8.589934592E9,8.795344435153454E12,8.794972038144E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:32
049450565398,d-server-06285c1261dbbf911,12440.119900361351,395156.38343252457,,,,,1736704.0,5907456.0,,,,,,2,,,13.035209551950793,38.82,0.0,1.073741824E11,,1.7179869184E10,1.758808802268876E13,1.7576713602048E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,d-server-0583d361831813aa2,76.81223124701394,400.86843338173094,,,,,76800.0,21504.0,,,,,,2,,,0.3481293052662836,0.65,0.0,6.442450944E10,,4.294967296E9,4.398013663744E12,4.397981612032E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:43
049450565398,d-server-094e99c1e0a20105f,8280.190833317876,179346.32475078397,,,,,2684928.0,1985536.0,,,,,,4,,,3.248987862917443,19.8,0.0,1.073741824E11,,1.2884901888E10,1.3192767195392E13,1.3192550158336E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:42
049450565398,d-server-0df465c530e0a3e73,38836.15601902565,911575.8947792645,,,,,1511424.0,7968768.0,,,,,,4,,,6.763518339674646,25.7,0.0,1.073741824E11,,1.7179869184E10,1.7590182482335719E13,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:17:18,2018-09-05 17:36:01
049450565398,d-server-0513ff80a32eca6df,157284.88358214285,232646.03545281253,,,,,6998016.0,2884608.0,,,,,,2,,,12.312755312008246,36.59,0.0,1.073741824E11,,8.589934592E9,8.7949991579392E12,8.7945257216E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:40
049450565398,d-server-0a0182502c3c3d075,551382.0760734371,283701.3768958025,,,,,7.697408E7,3.2172032E7,,,,,,1,,,37.56661737270045,99.94,0.0,6.2277025792E11,,4.294967296E9,4.3970071164416E12,4.39661032448E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:20,2018-09-20 14:52:40
049450565398,d-server-087efd8352d69b6da,741550.0750338791,1855788.4646085866,,,,,4.8152576E7,4.3444224E7,,,,,,6,,,11.333641989131056,35.93,0.0,3.221225472E11,,1.7179869184E10,1.7586743109231537E13,1.757757933568E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
049450565398,d-server-0d30242e14718cd69,6379336.220141517,8896344.765225973,,,,,1.6472064E7,1.7811456E7,,,,,,4,,,19.164509217016946,36.78,0.0,2.147483648E11,,1.2884901888E10,1.3189511792673482E13,1.3185153743872E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34
049450565398,d-server-0df465c530e0a3e73,68325.64268743272,2020059.7090615164,,,,,4356096.0,1.17504E7,,,,,,4,,,16.461726121069827,53.3,0.0,1.073741824E11,,1.7179869184E10,1.7589449989778783E13,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:17:18,2018-09-05 17:36:01
049450565398,d-server-05f9dbf02d2a57a6c,209815.5979361239,396381.36873800546,,,,,7065600.0,1.112064E7,,,,,,4,,,6.08531211329692,22.49,3800.0,1.073741824E11,,1.7179869184E10,1.7591156494196363E13,1.7589707372544E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:34
049450565398,d-server-0136193f10eef8cd1,12534.333752359944,171920.81855839383,,,,,3932160.0,2568192.0,,,,,,2,,,5.85177497576295,40.05,0.0,6.442450944E10,,1.2884901888E10,1.3191394349993768E13,1.3181728995328E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
049450565398,d-server-0c189e2177a21946a,,,,,,,,,,,,,,,,,,,,6.442450944E10,,8.589934592E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:34,2018-07-31 14:58:19
049450565398,d-server-0263641434788155a,6.1822765092092365E7,7290639.9109742595,,,1596923.890835078,2.2663084001253724E7,2.46247424E8,1.4398464E8,,,4.5710336E7,2.5398272E8,16,2,17,4,212.95505876831626,1087.14,,9.1628554862592E13,,,,,,POWER_ON,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39
049450565398,d-server-0504f58687a00d635,158992.59993304344,737875.70315813,,,,,7958528.0,8933376.0,,,,,,4,,,6.571513950498452,27.84,0.0,6.442450944E10,,8.589934592E9,8.7947117534208E12,8.794289138688E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:40
049450565398,d-server-07d945d826872586d,565349.1625065517,221783.29072868946,,,,,1.4224384E7,1.7619968E7,,,,,,4,,,1.2126011346188632,5.1,0.0,7.516192768E10,,8.34666496E9,8.5464760957696E12,8.544884343808E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:39
049450565398,d-server-0e956a4b5a9f609c6,153050.73864374706,142961.82041619442,,,,,6239232.0,3154944.0,,,,,,2,,,4.515938225138755,49.41,0.0,8.589934592E10,,4.294967296E9,4.396840145306136E12,4.394350437376E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:40
049450565398,d-server-0ac154b607af0efd7,,,,,,,,,,,,,,,,,,,,6.442450944E10,,4.294967296E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:32
049450565398,d-server-041c675d415ec0912,29984.09484265168,129528.71739405944,,,,,1972224.0,1511424.0,,,,,,2,,,7.237772067415847,13.6,0.0,5.36870912E10,,1.7179869184E10,1.7589246203461945E13,1.7575402558464E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33
049450565398,d-server-0582cc02092a1a494,,,,,,,,,,,,,,,,,,,,6.442450944E10,,4.294967296E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:29
049450565398,d-server-0b2c7f874a87a50e7,423286.1318522894,214863.1793003727,,,,,7.7104128E7,6880256.0,,,,,,2,,,7.035085857563025,30.25,0.0,3.221225472E11,,6.442450944E9,6.595525273434839E12,6.591275138048E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:18,2018-09-20 14:52:40
049450565398,d-server-0716fc9d6cc28658c,0.0,6276.175842730497,,,,,0.0,15360.0,,,,,,4,,,0.2222991803468795,0.28,0.0,6.442450944E10,,8.589934592E9,8.794649769416903E12,8.787541477376E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:42
049450565398,d-server-09adc5354a9be6933,606690.8428246017,2363825.8587699328,,,,,3150848.0,5543936.0,,,,,,4,,,17.23132118451027,23.84,0.0,1.073741824E11,,1.7179869184E10,1.7589807626634205E13,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:29,2018-07-31 14:58:19
049450565398,d-server-0f79e7bf7dda1e7af,807885.1922998382,308436.8981046609,,,,,6.5140736E7,5.8130432E7,,,,,,2,,,4.2619912658486365,28.34,0.0,5.36870912E11,,8.589934592E9,8.794488823581075E12,8.788031843328E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:41
049450565398,d-server-097e4a2bb6df2b2f2,82805.4636247192,1551377.6481464293,,,,,1.4036992E7,8.7815168E7,,,,,,8,,,2.3709577516753626,9.73,0.0,1.429365115904E12,,6.8719476736E10,7.035657213116093E13,7.0301245526016E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:42
049450565398,d-server-0bb8a13cbba638825,235616.65913859976,383625.05879481067,,,,,7809024.0,2.31168E7,,,,,,4,,,7.441384690867269,26.29,0.0,8.589934592E10,,8.589934592E9,8.793845204787737E12,8.788539603968E12,1.073741824E9,POWER_ON,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:40
049450565398,d-server-01667ee7866022573,293627.05830132484,231094.4634848412,,,,,7710720.0,4620288.0,,,,,,4,,,7.621581539172156,19.96,0.0,2.147483648E11,,8.589934592E9,8.794813078458182E12,8.794228532224E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34
049450565398,d-server-000d12fdd43441c1b,,,,,,,,,,,,,,,,,,,,8.589934592E10,,1.7179869184E10,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:30
049450565398,d-server-0d5b7ab5857e75a18,0.0,1798.749666857035,,,,,0.0,76800.0,,,,,,1,,,0.2921680932614583,0.9,0.0,2.17969590272E11,,1.073741824E9,1.0994905667328E12,1.099444206592E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:20,2018-09-20 14:52:42
049450565398,d-server-0adc8b53db363ff30,,,,,,,,,,,,,,,,,,,,1.073741824E11,,4.294967296E9,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:35,2018-07-31 14:58:19
049450565398,d-server-028bfa60890d95fbe,3708.792710706151,58253.70387243736,,,,,570368.0,1016832.0,,,,,,4,,,0.4482687927107063,1.32,0.0,6.442450944E10,,3.4359738368E10,3.5184190351418312E13,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:24,2018-07-31 14:58:19
049450565398,d-server-07b99e9424a58a81b,403514.1732357976,1141102.8542854344,,,,,6918144.0,7409664.0,,,,,,2,,,20.549665882344758,100.0,0.0,6.442450944E10,,8.589934592E9,8.793016160256E12,8.792084068352E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,d-server-055c1b0116cd4ed52,662647.4690020824,575691.1978253911,,,,,6.8092928E7,1.1211776E8,,,,,,8,,,1.492985251346376,28.28,0.0,6.6571993088E10,,8.589934592E9,8.79395869060905E12,8.787997961216E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:43
049450565398,d-server-0d70073de97715254,15966.253039488964,119343.33730094323,,,,,3373056.0,1.139712E7,,,,,,1,,,5.475783830985395,77.14,0.0,1.073741824E11,,8.589934592E9,8.794191208171683E12,8.788264726528E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
